brand,category,type,capacity,model_code,product_name,mrp_npr,short_description,detailed_specs,specs_list,image_url,photo_path,warranty,source,whatsapp
Hitachi,Refrigerator,refrigerator,190,HF-193CSBL,Single Door Refrigerator 190L HF-193CSBL,35734,"The Hitachi Fujian 190L Single Door Refrigerator (HF-193CSBL) is a spacious and stylish appliance designed for small to medium-sized households, featuring a generous 190-liter capacity and an eye-catching blue floral design. Built for convenience, it includes sturdy big legs for enhanced stability and easier cleaning, along with a large, easy-grip external handle for effortless door access. The interior is equipped with durable, easy-to-clean toughened glass shelves capable of holding heavy items, a transparent vegetable tray, and built-in egg pockets for smart organization. Operating within a wide voltage range of 160V-260V, it offers energy efficiency and reliable performance, backed by a 2-year comprehensive warranty and a 10-year warranty on the compressor. Highlights: Here are the key highlights and features of the&nbsp;Hitachi Fujian 190L Single Door Refrigerator (HF-193CSBL): | | | | | | Stylish Design: Features an&nbsp;eye-catching blue floral design&nbsp;that adds a touch of personality to the kitchen. | | | | | | Durable Shelving: Equipped with&nbsp;toughened glass shelves&nbsp;that are built to last and can handle heavy groceries. | | | | | | Enhanced Stability and Hygie",Brand: Hitachi; SKU: 509047626_NP-2275827425; Refrigerator Type: Single Door; Net Depth (mm): 670; Net Height (mm): 1065; Refrigerator Capacity (L): 190; Net Width (mm): 540; Number of doors: 1; Model: HF-193CSBL,Brand: Hitachi | SKU: 509047626_NP-2275827425 | Refrigerator Type: Single Door | Net Depth (mm): 670 | Net Height (mm): 1065 | Refrigerator Capacity (L): 190 | Net Width (mm): 540 | Number of doors: 1 | Model: HF-193CSBL,https://static-01.daraz.com.np/p/1dd67468d67ad8e341c4fe4e2e3ffc94.jpg,photos\Hitachi\HF-193CSBL.jpg,10 Years Brand Warranty,daraz_scrape,9779765985999
Hitachi,Small Home Appliance,Heavy Duty Drum Vacuum Cleaner,21 Litre / 2100W,CV-950Y,Hitachi 2100W Heavy Duty Metal Body Drum Vacuum Cleaner,26500,"Hitachi 2100W Japan-engineered heavy duty drum vacuum cleaner with metal body, dust indicator, and high power suction.",Power: 2100W | Dust Capacity: 21L | Heavy Metal Body | Cloth Filter (Washable) | Telescopic Pipe & Multi-Angle Brush | Blower Function,Power: 2100W | Dust Capacity: 21L | Heavy Metal Body | Cloth Filter (Washable) | Telescopic Pipe & Multi-Angle Brush | Blower Function,https://static-01.daraz.com.np/p/hitachi-2100w-drum-vacuum-cv950y.jpg,,1 Year Comprehensive Warranty,daraz_market,9779765985999
Livpure,Air Cooler,air cooler,60 L,Multicool 60L,LIVPURE MULTICOOL 60 L MINI DESERT AIR COOLER,22800,Motor with TOP (Thermal Overload Protection)&nbsp; | | Power Consumption of 140 Watts&nbsp; | | Motorised Vertical Louvers | | Three Speed Control | | &nbsp;Fastest Cooling with 3000 CMH | | Large Tank Capacity - 60 Litres | | 23 Feet Air Throw Distance | | Multi-Directional Wheels&nbsp; | | Large Cooling Pads&nbsp; | | 3 Side Honeycomb Cooling Media | | Water Level Indicator | | Works on Inverter | | DIMENSION WITH WHEEL (LXWXH) IN MM :&nbsp;530 X 385 X 1145&nbsp;,Brand: Livpure; SKU: 131758563_NP-1038953936; Model: Multicool 60L,Brand: Livpure | SKU: 131758563_NP-1038953936 | Model: Multicool 60L,https://static-01.daraz.com.np/p/3dafd4957ca54ae80b6e5940ea7275c3.png,photos\Livpure\Multicool-60L.png,1 Year Seller Warranty,daraz_scrape,9779765985999
Livpure,Air Cooler,air cooler,,Livpure-Livpure-Glitz-Pure-R,Livpure Glitz Pure RO+UF+ Mineraliser Water Purifier,32999,Brand Name : Livpure&nbsp; | | Model No : UV+UF+ Mineraliser | | 7 Stage Advanced Purification&nbsp; | | 7 Liters Storage Capacity&nbsp; | | LED Indication-Power on tank Full and Purification -in-Process&nbsp; | | Mineraliser : Adds Required Minerals and maintain the Right pH of water&nbsp; | | 1 years Full Services Warranty&nbsp; | | Contact no 01-5005004 on Content for Product that require installation | | Product Dimensions :&nbsp;‎29.5L x 26.5W x 50.5H Centimeters,Brand: Livpure; SKU: 128922248_NP-1036852690; Number of Filters: Not Specified; Warranty Policy EN: 1 years Full Services Warranty,Brand: Livpure | SKU: 128922248_NP-1036852690 | Number of Filters: Not Specified | Warranty Policy EN: 1 years Full Services Warranty,https://static-01.daraz.com.np/p/e254465b6d60978a7003d99ce68d0892.jpg,photos\Livpure\128922248-NP-1036852690.jpg,1 years Full Services Warranty,daraz_scrape,9779765985999
Livpure,Air Cooler,air cooler,65,LIVFREE 65L,Livpure LIVFREE Desert Air Cooler 65 L,23840,Motor with TOP (Thermal Overload Protection)&nbsp; | | Power Consumption of 190 Watts&nbsp; | | Motorised Vertical Louvers | | Three Speed Control | | &nbsp;Fastest Cooling with 5000 CMH | | Large Tank Capacity - 65 Litres | | 43 Feet Air Throw Distance | | Multi-Directional Wheels&nbsp; | | Large Cooling Pads&nbsp; | | Ice Chamber | | 3 Side Honeycomb Filter | | 4 way Louvre movement | | Water Level Indicator | | Works on Inverter | | DIMENSION WITH WHEEL (LXWXH) IN MM : 620 X 470 X 1125,Brand: Livpure; SKU: 131723990_NP-1038944825; Air Cooler Features: Wheels included; Capacity: 65; Model: LIVFREE 65L,Brand: Livpure | SKU: 131723990_NP-1038944825 | Air Cooler Features: Wheels included | Capacity: 65 | Model: LIVFREE 65L,https://static-01.daraz.com.np/p/ba28fd1aa87b3e66b7e290de081ac703.png,photos\Livpure\LIVFREE-65L.png,1 Year Seller Warranty,daraz_scrape,9779765985999
Livpure,Air Cooler,air cooler,85,LIVFREE 85L,Livpure LIVFREE Desert Air Cooler 85 L,27575,Motor with TOP (Thermal Overload Protection)&nbsp; | | Power Consumption of 190 Watts&nbsp; | | Motorised Vertical Louvers | | Three Speed Control | | &nbsp;Fastest Cooling with 5000 CMH | | Large Tank Capacity - 85 Litres | | 43 Feet Air Throw Distance | | Multi-Directional Wheels&nbsp; | | Large Cooling Pads&nbsp; | | Ice Chamber | | 3 Side Honeycomb Filter | | 4 way Louvre movement | | Water Level Indicator | | Works on Inverter | | DIMENSION WITH WHEEL (LXWXH) IN MM : 620x470x1225,Brand: Livpure; SKU: 131730787_NP-1038943968; Air Cooler Features: Wheels included; Capacity: 85; Model: LIVFREE 85L,Brand: Livpure | SKU: 131730787_NP-1038943968 | Air Cooler Features: Wheels included | Capacity: 85 | Model: LIVFREE 85L,https://static-01.daraz.com.np/p/1ca3504fc371082dce4d67417d3891c8.png,photos\Livpure\LIVFREE-85L.png,1 Year Seller Warranty,daraz_scrape,9779765985999
Livpure,Air Cooler,air cooler,65,LP-AC-LF65LD,Livpure Livfree 65 Liters Desert Air Cooler,19500,LP-AC-LF65LD Motor with TOP (Thermal Overload Protection) •Power Consumption of 190 Watts •Motorised Vertical Louvers •Three Speed Control Fastest Cooling with 5000 CMH •Large Tank Capacity - 65 Litres •43 Feet Air Throw Distance •Multi-Directional Wheels •Large Cooling Pads •Ice Chamber •3 Side Honeycomb Filter 4 way Louvre movement •Water Level Indicator •Works on Inverter •DIMENSION WITH WHEEL (LXWXH) IN MM: 620 X 470 X 1125 Highlights: 43 Feet Air Throw Distance,"Brand: Livpure; SKU: 1513793844_NP-12305961876; Air Cooler Features: Wheels included,Portable; Capacity: 65; Model: LP-AC-LF65LD","Brand: Livpure | SKU: 1513793844_NP-12305961876 | Air Cooler Features: Wheels included,Portable | Capacity: 65 | Model: LP-AC-LF65LD",https://np-live-21.slatic.net/kf/Sc4e8a41bd7344af8bdb5451e81bfcae2c.jpg,photos\Livpure\LP-AC-LF65LD.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
Livpure,Air Cooler,air cooler,58,Magnakool 58L,Livpure Magnakool Tower Air Cooler- 58L,20500,Motor with TOP (Thermal Overload Protection)&nbsp; | | Power Consumption of 130 Watts&nbsp; | | Motorised Vertical Louvers | | Three Speed Control | | &nbsp;Fastest Cooling with 1600 CMH | | Large Tank Capacity - 58 Litres | | 23 Feet Air Throw Distance | | Multi-Directional Wheels&nbsp; | | Large Cooling Pads&nbsp; | | Ice Chamber | | Back Side Honeycomb Filter | | Complete Shut Louvers&nbsp; | | Water Level Indicator | | Works on Inverter | | DIMENSION WITH WHEEL (LXWXH) IN MM : 360x350x1385,Brand: Livpure; SKU: 131750042_NP-1038948907; Air Cooler Features: Wheels included; Capacity: 58; Model: Magnakool 58L,Brand: Livpure | SKU: 131750042_NP-1038948907 | Air Cooler Features: Wheels included | Capacity: 58 | Model: Magnakool 58L,https://static-01.daraz.com.np/p/026bda792f6a783ace3360cf91ee6daa.png,photos\Livpure\Magnakool-58L.png,1 Year Seller Warranty,daraz_scrape,9779765985999
Livpure,Air Cooler,air cooler,35,Chill 35L,Livpure Personal Air Cooler Chill 35 L,14700,Motor with TOP (Thermal Overload Protection)&nbsp; | | Power Consumption of 130 Watts&nbsp; | | Motorised Vertical Louvers | | Three Speed Control | | &nbsp;Fastest Cooling with 1000 CMH | | Tank Capacity - 35 Litres | | 16 Feet Air Throw Distance | | Multi-Directional Wheels&nbsp; | | Ice Chamber | | Back Side Honeycomb Filter | | Water Level Indicator | | Works on Inverter | | Weather Resistant - Ideal for Indoor/ Semi-Outdoor | | DIMENSION WITH WHEEL (LXWXH) IN MM : 405 X 295 X 890,Brand: Livpure; SKU: 131762977_NP-1038959914; Air Cooler Features: Wheels included; Capacity: 35; Model: Chill 35L,Brand: Livpure | SKU: 131762977_NP-1038959914 | Air Cooler Features: Wheels included | Capacity: 35 | Model: Chill 35L,https://static-01.daraz.com.np/p/a82235fa117f0966e3698b079584ed71.jpg,photos\Livpure\Chill-35L.jpg,1 Year Seller Warranty,daraz_scrape,9779765985999
Livpure,Small Home Appliance,Curved Glass Auto Clean Chimney,90 cm (1400 m3/hr),LIVPURE ADOR 90,Livpure Ador 90cm Auto-Clean Kitchen Chimney,40500,Livpure Ador 90cm high suction curved glass chimney with filterless technology and gesture sensing.,Size: 90cm | Suction: 1400 m3/hr | Filterless Design | Thermal Heat Auto Clean | Motion Sensor Control | Oil Collector Tray,Size: 90cm | Suction: 1400 m3/hr | Filterless Design | Thermal Heat Auto Clean | Motion Sensor Control | Oil Collector Tray,https://livpure.com/cdn/shop/files/Ador90.png,,1 Year Comprehensive + 5 Years on Motor,local_price_list,9779765985999
Livpure,Small Home Appliance,Slant / Angular Chimney,90 cm (1500 m3/hr),LIVPURE DRIFT 90,Livpure Drift 90cm Angular Slant Auto-Clean Chimney,49500,Livpure Drift 90cm futuristic angular slant hood chimney with 1500 m3/hr super suction and 100% smoke capture.,Size: 90cm | Suction: 1500 m3/hr Super Suction | Angular Slant Black Glass | Motion Sensor & Touch | Heat Auto Clean,Size: 90cm | Suction: 1500 m3/hr Super Suction | Angular Slant Black Glass | Motion Sensor & Touch | Heat Auto Clean,https://livpure.com/cdn/shop/files/Drift90.png,,1 Year Comprehensive + 5 Years on Motor,local_price_list,9779765985999
Livpure,Small Home Appliance,T-Shape Auto Clean Chimney,90 cm (1300 m3/hr),LIVPURE ETHER 90,Livpure Ether 90cm Motion Sensor Auto-Clean Chimney,40000,"Livpure Ether 90cm T-Shape kitchen chimney with gesture motion sensor, thermal auto clean, and 1300 m3/hr high suction.",Size: 90cm | Suction: 1300 m3/hr | Motion Sensor Control | Heat Auto-Clean Technology | Stainless Steel Baffle Filter | LED Lamp,Size: 90cm | Suction: 1300 m3/hr | Motion Sensor Control | Heat Auto-Clean Technology | Stainless Steel Baffle Filter | LED Lamp,https://livpure.com/cdn/shop/files/Ether90.png,,1 Year Comprehensive + 5 Years on Motor,local_price_list,9779765985999
Livpure,Small Home Appliance,Curved Glass Auto Clean Chimney,90 cm (1200 m3/hr),LIVPURE SWIRL 90,Livpure Swirl 90cm Curved Glass Chimney,36000,Livpure Swirl 90cm stylish curved tempered glass chimney with touch control and oil collector tray.,Size: 90cm | Suction: 1200 m3/hr | Curved Tempered Glass | Touch Controls | Metal Blower | Oil Collector,Size: 90cm | Suction: 1200 m3/hr | Curved Tempered Glass | Touch Controls | Metal Blower | Oil Collector,https://livpure.com/cdn/shop/files/Swirl90.png,,1 Year Comprehensive + 5 Years on Motor,local_price_list,9779765985999
Livpure,Water Dispenser,water dispenser,15,Bolt+ Copper,Livpure Bolt+ Copper,34999,". Highlights: This Product is delivered by the seller | | | | | HR Technology saves 87% Water at Input Water TDS upto 1250 PPM | | | | | | | | Purifies water from any source and can work up to TDS 1500 PPM | | | | | | | | 7 Stage Advanced Purification | | | | | | | | 7 Liters Storage Capacity | | | | | | | | LED Indication-Power ON, Tank Full and Purification -in-Process | | | | | | | | Copper 29 infuses goodness of natural copper into water | | | | | | | | In tank UV Sterilization | | | | | | | | Product Dimension (WxHxD): 20x43x20 | | | | | | | | Product Weight: 9Kgs",Brand: Livpure; SKU: 105557011_NP-1027339576; Number of Filters: 6; Purification Method: Reverse Osmosis; Filter Type: RO 5 Levels System - Inline Casting Core; Model: Bolt+ Copper; Purification Capacity: 15,Brand: Livpure | SKU: 105557011_NP-1027339576 | Number of Filters: 6 | Purification Method: Reverse Osmosis | Filter Type: RO 5 Levels System - Inline Casting Core | Model: Bolt+ Copper | Purification Capacity: 15,https://static-01.daraz.com.np/p/bab7ddb8fb5ad06730bd942780b67554.png,photos\Livpure\Bolt-Copper.png,1 Year Seller Warranty,daraz_scrape,9779765985999
Livpure,Water Dispenser,water dispenser,,Livpure-Livpure-Platino---Co,Livpure Platino + Copper (RO+UV +UF + Mineraliliser) Water Purifier,46199,"Livpure Platino+ Copper with RO+UV+UF+Mineraliser Enjoy the Goodness of Natural Copper in your Purified Water A Convenient Feather Touch Custom Dispensing to get purified water as per the Requirement Comes with Advanced 8 Stage Purification System Highlights: Electrical Purifier | | RO, UV, UF Purification | | Hard/Soft Water, Municipal Water | | 15Litres/Hour Purification Capacity, 8.5 Litres Storage Tank | | ABS Food Grade Plastic | | Super Sediment Filter Carbon Block Filter | | Interactive Feather Touch interface | | Removes Virus &amp; Bacteria From Water | | mineraliser | | Advanced Purification | | Customised Water Dispensing | | 1 year warranty on manufactures defects",Brand: Livpure; SKU: 105458463_NP-1027177666; Number of Filters: Not Specified,Brand: Livpure | SKU: 105458463_NP-1027177666 | Number of Filters: Not Specified,https://static-01.daraz.com.np/p/11892576f5d68dfe534a9257f4e4cd73.jpg,photos\Livpure\105458463-NP-1027177666.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
Livpure,Water Dispenser,water dispenser,,Livpure-Livpure-Platino--Cop,Livpure Platino+ Copper,43999,This Product is delivered by the seller | | | HR Tecnology saves 87% Water at Input Water TDS upto 1250 PPM | | | | Purifies water from any source and can work upto TDS 1500 PPM | | | | 7 Stage Advanced Purification | | | | | | 8.5 Litres Storage Capacity | | | | Feather Touch Interface | | | | Customised Water Dispensing | | | | In tank UV Sterilization | | | | Copper 29 infuses goodness of natural copper into water | | | | Purification Technology & Advanced Purification: RO + UV + UF + TDS + TE(Taste Enhancer) + Active Copper | | | | Installation: Table Top and Wall Mounting | | | | Input Voltage: 140-300 V AC/50 Hz | | | | Operating Voltage: 24 V DC | | | | | | | Product Dimensions (CM): 48 x 37 x 23.5 | | | | | | | | | | Product Weight: 9 Kg,Brand: Livpure; SKU: 105533989_NP-1027340541; Number of Filters: 6,Brand: Livpure | SKU: 105533989_NP-1027340541 | Number of Filters: 6,https://static-01.daraz.com.np/p/93dfcd7b4a4d86edb9e4fa5de764e4d0.jpg,photos\Livpure\105533989-NP-1027340541.jpg,1 Year Seller Warranty,daraz_scrape,9779765985999
Livpure,Water Dispenser,water dispenser,6.5 L,RO +UV +UF +Taste Enhancer,"Livpure Zinger  Copper Hot (RO +UV +UF +Taste Enhancer ) 6.5 L tank-White, 15 LPH Water Purifier",58121,"From the manufacturer Healthy &amp; Pure Copper Infused Hot Water Instant Hot Water with Purification Technology - RO + UV + UF + Taste Enhancer Ensure the safety of your family by providing them with clean water with the Livpure Zinger Copper Hot Water Purifier. It provides you with an immediate and continuous supply of warm, hot, and regular water as required, with its customized dispensing options. It comes with Multi-Stage Advanced Purification and saves up to 20,000* litres of water in a year with its water saving technology. Play Video Water Saving Technology with Goodness of Natural Copper Previous page Next page &nbsp; &nbsp; &nbsp; &nbsp; Previous page Next page &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; The Classic Combination of Convenience and Style Previous page Next page &nbsp; &nbsp; &nbsp; Highlights: Brand : Livpure&nbsp; | | Model No :&nbsp;RO +UV +UF +Taste Enhancer&nbsp; | | 10 times more hot water&nbsp; | | 6 stage advanced purification&nbsp; | | 6.5 liters storage Capacity&nbsp; | | Hot water &amp; Ambient&nbsp; | | Feather Touch interface&nbsp; | | In tank UV sterillization&nbsp; | | 1 years full service warranty&nbsp; | | Contact no 01-5005004 on Content for Product",Brand: Livpure; SKU: 116829229_NP-1031974411; Model: RO +UV +UF +Taste Enhancer; Purification Method: Other; Number of Filters: Not Specified,Brand: Livpure | SKU: 116829229_NP-1031974411 | Model: RO +UV +UF +Taste Enhancer | Purification Method: Other | Number of Filters: Not Specified,https://static-01.daraz.com.np/p/86c17a046c9883c221c4b98bc9e37180.png,photos\Livpure\RO-UV-UF-Taste-Enhancer.png,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779765985999
